step,satellite_latitude,satellite_longitude,coverage_center_latitude,coverage_center_longitude,native_footprint_radius_m,footprint_radius_m,footprint_area_km2,covered_countries,covered_adult_population,estimated_devices_total,estimated_demodulators_total
788,-2.278432,139.390118,-2.278432,139.390118,100000.0,500000.0,785398.1633974483,0,0,0,0
789,-2.098481,139.396189,-2.098481,139.396189,100000.0,500000.0,785398.1633974483,0,0,0,0
790,-1.918527,139.402171,-1.918527,139.402171,100000.0,500000.0,785398.1633974483,0,0,0,0
791,-1.738569,139.408067,-1.738569,139.408067,100000.0,500000.0,785398.1633974483,0,0,0,0
792,-1.558608,139.413875,-1.558608,139.413875,100000.0,500000.0,785398.1633974483,0,0,0,0
793,-1.378643,139.419599,-1.378643,139.419599,100000.0,500000.0,785398.1633974483,0,0,0,0
794,-1.198675,139.425238,-1.198675,139.425238,100000.0,500000.0,785398.1633974483,0,0,0,0
795,-1.018704,139.430794,-1.018704,139.430794,100000.0,500000.0,785398.1633974483,0,0,0,0
796,-0.838729,139.436268,-0.838729,139.436268,100000.0,500000.0,785398.1633974483,0,0,0,0
797,-0.658751,139.441659,-0.658751,139.441659,100000.0,500000.0,785398.1633974483,0,0,0,0
798,-0.478770,139.446971,-0.478770,139.446971,100000.0,500000.0,785398.1633974483,0,0,0,0
799,-0.298786,139.452202,-0.298786,139.452202,100000.0,500000.0,785398.1633974483,0,0,0,0
800,-0.118799,139.457354,-0.118799,139.457354,100000.0,500000.0,785398.1633974483,0,0,0,0
801,0.061192,139.462429,0.061192,139.462429,100000.0,500000.0,785398.1633974483,0,0,0,0
802,0.241185,139.467426,0.241185,139.467426,100000.0,500000.0,785398.1633974483,0,0,0,0
803,0.421182,139.472347,0.421182,139.472347,100000.0,500000.0,785398.1633974483,0,0,0,0
804,0.601182,139.477193,0.601182,139.477193,100000.0,500000.0,785398.1633974483,0,0,0,0
805,0.781184,139.481964,0.781184,139.481964,100000.0,500000.0,785398.1633974483,0,0,0,0
806,0.961190,139.486662,0.961190,139.486662,100000.0,500000.0,785398.1633974483,0,0,0,0
807,1.141199,139.491286,1.141199,139.491286,100000.0,500000.0,785398.1633974483,0,0,0,0
808,1.321210,139.495838,1.321210,139.495838,100000.0,500000.0,785398.1633974483,0,0,0,0
809,1.501225,139.500319,1.501225,139.500319,100000.0,500000.0,785398.1633974483,0,0,0,0
810,1.681242,139.504729,1.681242,139.504729,100000.0,500000.0,785398.1633974483,0,0,0,0
811,1.861262,139.509069,1.861262,139.509069,100000.0,500000.0,785398.1633974483,0,0,0,0
812,2.041285,139.513340,2.041285,139.513340,100000.0,500000.0,785398.1633974483,0,0,0,0
813,2.221311,139.517543,2.221311,139.517543,100000.0,500000.0,785398.1633974483,0,0,0,0
814,2.401339,139.521679,2.401339,139.521679,100000.0,500000.0,785398.1633974483,0,0,0,0
815,2.581370,139.525747,2.581370,139.525747,100000.0,500000.0,785398.1633974483,0,0,0,0
816,2.761404,139.529750,2.761404,139.529750,100000.0,500000.0,785398.1633974483,0,0,0,0
817,2.941441,139.533687,2.941441,139.533687,100000.0,500000.0,785398.1633974483,0,0,0,0
818,3.121480,139.537559,3.121480,139.537559,100000.0,500000.0,785398.1633974483,0,0,0,0
819,3.301522,139.541368,3.301522,139.541368,100000.0,500000.0,785398.1633974483,0,0,0,0
820,3.481566,139.545113,3.481566,139.545113,100000.0,500000.0,785398.1633974483,0,0,0,0
821,3.661613,139.548795,3.661613,139.548795,100000.0,500000.0,785398.1633974483,0,0,0,0
822,3.841663,139.552416,3.841663,139.552416,100000.0,500000.0,785398.1633974483,0,0,0,0
823,4.021715,139.555975,4.021715,139.555975,100000.0,500000.0,785398.1633974483,0,0,0,0
824,4.201770,139.559474,4.201770,139.559474,100000.0,500000.0,785398.1633974483,0,0,0,0
825,4.381827,139.562913,4.381827,139.562913,100000.0,500000.0,785398.1633974483,0,0,0,0
826,4.561887,139.566293,4.561887,139.566293,100000.0,500000.0,785398.1633974483,0,0,0,0
827,4.741948,139.569614,4.741948,139.569614,100000.0,500000.0,785398.1633974483,0,0,0,0
828,4.922013,139.572877,4.922013,139.572877,100000.0,500000.0,785398.1633974483,0,0,0,0
829,5.102080,139.576083,5.102080,139.576083,100000.0,500000.0,785398.1633974483,0,0,0,0
830,5.282149,139.579232,5.282149,139.579232,100000.0,500000.0,785398.1633974483,0,0,0,0
831,5.462220,139.582324,5.462220,139.582324,100000.0,500000.0,785398.1633974483,0,0,0,0
832,5.642294,139.585362,5.642294,139.585362,100000.0,500000.0,785398.1633974483,0,0,0,0
833,5.822370,139.588344,5.822370,139.588344,100000.0,500000.0,785398.1633974483,0,0,0,0
834,6.002449,139.591272,6.002449,139.591272,100000.0,500000.0,785398.1633974483,0,0,0,0
835,6.182529,139.594146,6.182529,139.594146,100000.0,500000.0,785398.1633974483,0,0,0,0
836,6.362612,139.596968,6.362612,139.596968,100000.0,500000.0,785398.1633974483,0,0,0,0
837,6.542697,139.599736,6.542697,139.599736,100000.0,500000.0,785398.1633974483,0,0,0,0
838,6.722785,139.602453,6.722785,139.602453,100000.0,500000.0,785398.1633974483,0,0,0,0
839,6.902874,139.605118,6.902874,139.605118,100000.0,500000.0,785398.1633974483,0,0,0,0
840,7.082966,139.607732,7.082966,139.607732,100000.0,500000.0,785398.1633974483,0,0,0,0
841,7.263060,139.610296,7.263060,139.610296,100000.0,500000.0,785398.1633974483,0,0,0,0
842,7.443155,139.612810,7.443155,139.612810,100000.0,500000.0,785398.1633974483,0,0,0,0
843,7.623253,139.615275,7.623253,139.615275,100000.0,500000.0,785398.1633974483,0,0,0,0
844,7.803353,139.617691,7.803353,139.617691,100000.0,500000.0,785398.1633974483,0,0,0,0
845,7.983455,139.620059,7.983455,139.620059,100000.0,500000.0,785398.1633974483,0,0,0,0
846,8.163560,139.622379,8.163560,139.622379,100000.0,500000.0,785398.1633974483,0,0,0,0
847,8.343666,139.624652,8.343666,139.624652,100000.0,500000.0,785398.1633974483,0,0,0,0
848,8.523774,139.626878,8.523774,139.626878,100000.0,500000.0,785398.1633974483,0,0,0,0
849,8.703884,139.629059,8.703884,139.629059,100000.0,500000.0,785398.1633974483,0,0,0,0
850,8.883996,139.631193,8.883996,139.631193,100000.0,500000.0,785398.1633974483,0,0,0,0
851,9.064110,139.633283,9.064110,139.633283,100000.0,500000.0,785398.1633974483,0,0,0,0
852,9.244226,139.635328,9.244226,139.635328,100000.0,500000.0,785398.1633974483,0,0,0,0
853,9.424343,139.637328,9.424343,139.637328,100000.0,500000.0,785398.1633974483,0,0,0,0
854,9.604463,139.639285,9.604463,139.639285,100000.0,500000.0,785398.1633974483,0,0,0,0
855,9.784585,139.641199,9.784585,139.641199,100000.0,500000.0,785398.1633974483,0,0,0,0
856,9.964708,139.643070,9.964708,139.643070,100000.0,500000.0,785398.1633974483,0,0,0,0
857,10.144833,139.644899,10.144833,139.644899,100000.0,500000.0,785398.1633974483,0,0,0,0
858,10.324960,139.646686,10.324960,139.646686,100000.0,500000.0,785398.1633974483,0,0,0,0
859,10.505089,139.648432,10.505089,139.648432,100000.0,500000.0,785398.1633974483,0,0,0,0
860,10.685219,139.650137,10.685219,139.650137,100000.0,500000.0,785398.1633974483,0,0,0,0
861,10.865352,139.651802,10.865352,139.651802,100000.0,500000.0,785398.1633974483,0,0,0,0
862,11.045486,139.653426,11.045486,139.653426,100000.0,500000.0,785398.1633974483,0,0,0,0
863,11.225621,139.655011,11.225621,139.655011,100000.0,500000.0,785398.1633974483,0,0,0,0
864,11.405759,139.656557,11.405759,139.656557,100000.0,500000.0,785398.1633974483,0,0,0,0
865,11.585898,139.658065,11.585898,139.658065,100000.0,500000.0,785398.1633974483,0,0,0,0
866,11.766039,139.659534,11.766039,139.659534,100000.0,500000.0,785398.1633974483,0,0,0,0
867,11.946181,139.660965,11.946181,139.660965,100000.0,500000.0,785398.1633974483,0,0,0,0
868,12.126325,139.662359,12.126325,139.662359,100000.0,500000.0,785398.1633974483,0,0,0,0
869,12.306471,139.663716,12.306471,139.663716,100000.0,500000.0,785398.1633974483,0,0,0,0
870,12.486618,139.665036,12.486618,139.665036,100000.0,500000.0,785398.1633974483,0,0,0,0
871,12.666767,139.666321,12.666767,139.666321,100000.0,500000.0,785398.1633974483,0,0,0,0
872,12.846918,139.667570,12.846918,139.667570,100000.0,500000.0,785398.1633974483,0,0,0,0
873,13.027070,139.668783,13.027070,139.668783,100000.0,500000.0,785398.1633974483,0,0,0,0
874,13.207223,139.669961,13.207223,139.669961,100000.0,500000.0,785398.1633974483,0,0,0,0
875,13.387378,139.671105,13.387378,139.671105,100000.0,500000.0,785398.1633974483,0,0,0,0
876,13.567535,139.672215,13.567535,139.672215,100000.0,500000.0,785398.1633974483,0,0,0,0
877,13.747693,139.673291,13.747693,139.673291,100000.0,500000.0,785398.1633974483,0,0,0,0
878,13.927852,139.674334,13.927852,139.674334,100000.0,500000.0,785398.1633974483,0,0,0,0
879,14.108013,139.675344,14.108013,139.675344,100000.0,500000.0,785398.1633974483,0,0,0,0
880,14.288176,139.676321,14.288176,139.676321,100000.0,500000.0,785398.1633974483,0,0,0,0
881,14.468340,139.677266,14.468340,139.677266,100000.0,500000.0,785398.1633974483,0,0,0,0
882,14.648505,139.678180,14.648505,139.678180,100000.0,500000.0,785398.1633974483,0,0,0,0
883,14.828672,139.679062,14.828672,139.679062,100000.0,500000.0,785398.1633974483,0,0,0,0
884,15.008840,139.679912,15.008840,139.679912,100000.0,500000.0,785398.1633974483,0,0,0,0
885,15.189009,139.680733,15.189009,139.680733,100000.0,500000.0,785398.1633974483,0,0,0,0
886,15.369180,139.681522,15.369180,139.681522,100000.0,500000.0,785398.1633974483,0,0,0,0
887,15.549352,139.682282,15.549352,139.682282,100000.0,500000.0,785398.1633974483,0,0,0,0
888,15.729526,139.683012,15.729526,139.683012,100000.0,500000.0,785398.1633974483,0,0,0,0
889,15.909700,139.683713,15.909700,139.683713,100000.0,500000.0,785398.1633974483,0,0,0,0
890,16.089876,139.684385,16.089876,139.684385,100000.0,500000.0,785398.1633974483,0,0,0,0
891,16.270054,139.685029,16.270054,139.685029,100000.0,500000.0,785398.1633974483,0,0,0,0
892,16.450232,139.685644,16.450232,139.685644,100000.0,500000.0,785398.1633974483,0,0,0,0
893,16.630412,139.686231,16.630412,139.686231,100000.0,500000.0,785398.1633974483,0,0,0,0
894,16.810593,139.686791,16.810593,139.686791,100000.0,500000.0,785398.1633974483,0,0,0,0
895,16.990776,139.687324,16.990776,139.687324,100000.0,500000.0,785398.1633974483,0,0,0,0
896,17.170959,139.687830,17.170959,139.687830,100000.0,500000.0,785398.1633974483,0,0,0,0
897,17.351144,139.688309,17.351144,139.688309,100000.0,500000.0,785398.1633974483,0,0,0,0
898,17.531330,139.688762,17.531330,139.688762,100000.0,500000.0,785398.1633974483,0,0,0,0
899,17.711517,139.689190,17.711517,139.689190,100000.0,500000.0,785398.1633974483,0,0,0,0
900,17.891705,139.689591,17.891705,139.689591,100000.0,500000.0,785398.1633974483,0,0,0,0
901,18.071894,139.689968,18.071894,139.689968,100000.0,500000.0,785398.1633974483,0,0,0,0
902,18.252085,139.690319,18.252085,139.690319,100000.0,500000.0,785398.1633974483,0,0,0,0
903,18.432276,139.690647,18.432276,139.690647,100000.0,500000.0,785398.1633974483,0,0,0,0
904,18.612469,139.690949,18.612469,139.690949,100000.0,500000.0,785398.1633974483,0,0,0,0
905,18.792663,139.691228,18.792663,139.691228,100000.0,500000.0,785398.1633974483,0,0,0,0
906,18.972858,139.691484,18.972858,139.691484,100000.0,500000.0,785398.1633974483,0,0,0,0
907,19.153054,139.691715,19.153054,139.691715,100000.0,500000.0,785398.1633974483,0,0,0,0
908,19.333251,139.691924,19.333251,139.691924,100000.0,500000.0,785398.1633974483,0,0,0,0
909,19.513449,139.692111,19.513449,139.692111,100000.0,500000.0,785398.1633974483,0,0,0,0
910,19.693648,139.692275,19.693648,139.692275,100000.0,500000.0,785398.1633974483,0,0,0,0
911,19.873848,139.692416,19.873848,139.692416,100000.0,500000.0,785398.1633974483,0,0,0,0
912,20.054049,139.692536,20.054049,139.692536,100000.0,500000.0,785398.1633974483,0,0,0,0
913,20.234251,139.692635,20.234251,139.692635,100000.0,500000.0,785398.1633974483,0,0,0,0
914,20.414454,139.692712,20.414454,139.692712,100000.0,500000.0,785398.1633974483,0,0,0,0
915,20.594658,139.692769,20.594658,139.692769,100000.0,500000.0,785398.1633974483,0,0,0,0
916,20.774863,139.692805,20.774863,139.692805,100000.0,500000.0,785398.1633974483,0,0,0,0
917,20.955069,139.692820,20.955069,139.692820,100000.0,500000.0,785398.1633974483,0,0,0,0
918,21.135275,139.692816,21.135275,139.692816,100000.0,500000.0,785398.1633974483,0,0,0,0
919,21.315483,139.692792,21.315483,139.692792,100000.0,500000.0,785398.1633974483,0,0,0,0
920,21.495691,139.692748,21.495691,139.692748,100000.0,500000.0,785398.1633974483,0,0,0,0
921,21.675901,139.692685,21.675901,139.692685,100000.0,500000.0,785398.1633974483,0,0,0,0
922,21.856111,139.692604,21.856111,139.692604,100000.0,500000.0,785398.1633974483,0,0,0,0
923,22.036322,139.692503,22.036322,139.692503,100000.0,500000.0,785398.1633974483,0,0,0,0
924,22.216534,139.692385,22.216534,139.692385,100000.0,500000.0,785398.1633974483,0,0,0,0
925,22.396747,139.692248,22.396747,139.692248,100000.0,500000.0,785398.1633974483,0,0,0,0
926,22.576961,139.692094,22.576961,139.692094,100000.0,500000.0,785398.1633974483,0,0,0,0
927,22.757175,139.691922,22.757175,139.691922,100000.0,500000.0,785398.1633974483,0,0,0,0
928,22.937391,139.691733,22.937391,139.691733,100000.0,500000.0,785398.1633974483,0,0,0,0
929,23.117607,139.691527,23.117607,139.691527,100000.0,500000.0,785398.1633974483,0,0,0,0
930,23.297823,139.691305,23.297823,139.691305,100000.0,500000.0,785398.1633974483,0,0,0,0
931,23.478041,139.691066,23.478041,139.691066,100000.0,500000.0,785398.1633974483,0,0,0,0
932,23.658259,139.690810,23.658259,139.690810,100000.0,500000.0,785398.1633974483,0,0,0,0
933,23.838478,139.690539,23.838478,139.690539,100000.0,500000.0,785398.1633974483,0,0,0,0
934,24.018698,139.690253,24.018698,139.690253,100000.0,500000.0,785398.1633974483,0,0,0,0
935,24.198919,139.689951,24.198919,139.689951,100000.0,500000.0,785398.1633974483,0,0,0,0
936,24.379140,139.689634,24.379140,139.689634,100000.0,500000.0,785398.1633974483,0,0,0,0
937,24.559362,139.689302,24.559362,139.689302,100000.0,500000.0,785398.1633974483,0,0,0,0
938,24.739584,139.688956,24.739584,139.688956,100000.0,500000.0,785398.1633974483,0,0,0,0
939,24.919807,139.688595,24.919807,139.688595,100000.0,500000.0,785398.1633974483,0,0,0,0
940,25.100031,139.688221,25.100031,139.688221,100000.0,500000.0,785398.1633974483,0,0,0,0
941,25.280256,139.687832,25.280256,139.687832,100000.0,500000.0,785398.1633974483,0,0,0,0
942,25.460481,139.687430,25.460481,139.687430,100000.0,500000.0,785398.1633974483,0,0,0,0
943,25.640707,139.687015,25.640707,139.687015,100000.0,500000.0,785398.1633974483,0,0,0,0
944,25.820933,139.686587,25.820933,139.686587,100000.0,500000.0,785398.1633974483,0,0,0,0
945,26.001160,139.686146,26.001160,139.686146,100000.0,500000.0,785398.1633974483,0,0,0,0
946,26.181388,139.685693,26.181388,139.685693,100000.0,500000.0,785398.1633974483,0,0,0,0
947,26.361616,139.685227,26.361616,139.685227,100000.0,500000.0,785398.1633974483,0,0,0,0
948,26.541844,139.684749,26.541844,139.684749,100000.0,500000.0,785398.1633974483,0,0,0,0
949,26.722074,139.684260,26.722074,139.684260,100000.0,500000.0,785398.1633974483,0,0,0,0
950,26.902303,139.683759,26.902303,139.683759,100000.0,500000.0,785398.1633974483,0,0,0,0
951,27.082534,139.683246,27.082534,139.683246,100000.0,500000.0,785398.1633974483,0,0,0,0
952,27.262765,139.682723,27.262765,139.682723,100000.0,500000.0,785398.1633974483,0,0,0,0
953,27.442996,139.682189,27.442996,139.682189,100000.0,500000.0,785398.1633974483,0,0,0,0
954,27.623228,139.681645,27.623228,139.681645,100000.0,500000.0,785398.1633974483,0,0,0,0
955,27.803460,139.681090,27.803460,139.681090,100000.0,500000.0,785398.1633974483,0,0,0,0
956,27.983693,139.680525,27.983693,139.680525,100000.0,500000.0,785398.1633974483,0,0,0,0
957,28.163926,139.679950,28.163926,139.679950,100000.0,500000.0,785398.1633974483,0,0,0,0
958,28.344160,139.679366,28.344160,139.679366,100000.0,500000.0,785398.1633974483,0,0,0,0
959,28.524394,139.678772,28.524394,139.678772,100000.0,500000.0,785398.1633974483,1,80086500,4,1
960,28.704629,139.678170,28.704629,139.678170,100000.0,500000.0,785398.1633974483,1,80086500,529,3
961,28.884864,139.677558,28.884864,139.677558,100000.0,500000.0,785398.1633974483,1,80086500,1446,6
962,29.065099,139.676938,29.065099,139.676938,100000.0,500000.0,785398.1633974483,1,80086500,2618,11
963,29.245335,139.676310,29.245335,139.676310,100000.0,500000.0,785398.1633974483,1,80086500,3992,16
964,29.425571,139.675673,29.425571,139.675673,100000.0,500000.0,785398.1633974483,1,80086500,5536,23
965,29.605807,139.675029,29.605807,139.675029,100000.0,500000.0,785398.1633974483,1,80086500,7226,29
966,29.786044,139.674376,29.786044,139.674376,100000.0,500000.0,785398.1633974483,1,80086500,9047,37
967,29.966282,139.673717,29.966282,139.673717,100000.0,500000.0,785398.1633974483,1,80086500,10985,44
968,30.146519,139.673050,30.146519,139.673050,100000.0,500000.0,785398.1633974483,1,80086500,13027,53
969,30.326757,139.672376,30.326757,139.672376,100000.0,500000.0,785398.1633974483,1,80086500,15165,61
970,30.506995,139.671696,30.506995,139.671696,100000.0,500000.0,785398.1633974483,1,80086500,17389,70
971,30.687234,139.671009,30.687234,139.671009,100000.0,500000.0,785398.1633974483,1,80086500,19691,79
972,30.867473,139.670315,30.867473,139.670315,100000.0,500000.0,785398.1633974483,1,80086500,22065,89
973,31.047712,139.669616,31.047712,139.669616,100000.0,500000.0,785398.1633974483,1,80086500,24503,99
974,31.227951,139.668911,31.227951,139.668911,100000.0,500000.0,785398.1633974483,1,80086500,26998,108
975,31.408191,139.668200,31.408191,139.668200,100000.0,500000.0,785398.1633974483,1,80086500,29545,119
976,31.588431,139.667484,31.588431,139.667484,100000.0,500000.0,785398.1633974483,1,80086500,32136,129
977,31.768671,139.666763,31.768671,139.666763,100000.0,500000.0,785398.1633974483,1,80086500,34767,140
978,31.948911,139.666037,31.948911,139.666037,100000.0,500000.0,785398.1633974483,1,80086500,37429,150
979,32.129152,139.665306,32.129152,139.665306,100000.0,500000.0,785398.1633974483,1,80086500,40117,161
980,32.309393,139.664571,32.309393,139.664571,100000.0,500000.0,785398.1633974483,1,80086500,42823,172
981,32.489634,139.663832,32.489634,139.663832,100000.0,500000.0,785398.1633974483,1,80086500,45540,183
982,32.669875,139.663089,32.669875,139.663089,100000.0,500000.0,785398.1633974483,1,80086500,48261,194
983,32.850116,139.662341,32.850116,139.662341,100000.0,500000.0,785398.1633974483,1,80086500,50977,204
984,33.030358,139.661591,33.030358,139.661591,100000.0,500000.0,785398.1633974483,1,80086500,53677,215
985,33.210600,139.660837,33.210600,139.660837,100000.0,500000.0,785398.1633974483,1,80086500,56352,226
986,33.390841,139.660080,33.390841,139.660080,100000.0,500000.0,785398.1633974483,1,80086500,58989,236
